iter	F1	CrossEntropy
1723	0.9304492512	0.1270815225
1724	0.9304492512	0.1270668929
1725	0.9304492512	0.1270531067
1726	0.9308050566	0.1269378925
1727	0.9308050566	0.1269122443
1728	0.9308050566	0.1268944544
1729	0.9308050566	0.1268532277
1730	0.9308050566	0.1268369416
1731	0.9311606252	0.1267627635
1732	0.9311606252	0.1267496435
1733	0.9311606252	0.1267359908
1734	0.9311606252	0.1267224098
1735	0.9311606252	0.1267015934
1736	0.9311606252	0.126680476
1737	0.9311606252	0.1266315735
1738	0.9311606252	0.1265852171
1739	0.9311606252	0.1264539442
1740	0.9311606252	0.1264404419
1741	0.9311606252	0.1263102828
1742	0.9311606252	0.1262933422
1743	0.9311606252	0.1262792693
1744	0.9311606252	0.1262658921
1745	0.9311606252	0.1261950773
1746	0.9311606252	0.1261397133
1747	0.9311606252	0.1261226499
1748	0.9315159574	0.1260304594
1749	0.9315159574	0.1260070818
1750	0.9315159574	0.1259991783
1751	0.9315159574	0.1259798075
1752	0.9315159574	0.1259719348
1753	0.9315159574	0.1259527723
1754	0.9315159574	0.1259416652
1755	0.9315159574	0.1259020832
1756	0.9314703925	0.1258249836
1757	0.9314703925	0.1258083457
1758	0.9314703925	0.1257941319
1759	0.9321808511	0.1257738713
1760	0.9321808511	0.1257660524
1761	0.9321808511	0.125752823
1762	0.9321808511	0.1257410648
1763	0.9321808511	0.1257071764
1764	0.9321808511	0.125683264
1765	0.9321808511	0.1256701452
1766	0.9321808511	0.1256549622
1767	0.9321808511	0.1255697762
1768	0.9321808511	0.1255428476
1769	0.9321808511	0.1255192716
1770	0.9321808511	0.1255132757
1771	0.9321808511	0.1254565068
1772	0.9321808511	0.1254292288
1773	0.9321808511	0.125357795
1774	0.9321808511	0.1253373137
1775	0.9321808511	0.1253251251
1776	0.9321808511	0.125286427
1777	0.9321808511	0.1252675339
1778	0.9321808511	0.1252556041
1779	0.9321808511	0.1252411681
1780	0.9321808511	0.1252206379
1781	0.9325357262	0.1251096859
1782	0.9325357262	0.1250991234
1783	0.9325357262	0.1250122037
1784	0.9325357262	0.1249898348
1785	0.9325357262	0.124983923
1786	0.9325357262	0.1249693207
1787	0.9325357262	0.1248938955
1788	0.9325357262	0.1248764281
1789	0.9325357262	0.1248156008
1790	0.9325357262	0.1247917516
1791	0.9325357262	0.124780073
1792	0.9325357262	0.1246679725
1793	0.9325357262	0.1246516936
1794	0.9328903654	0.1245373106
1795	0.9328903654	0.124491813
1796	0.9328903654	0.1244792151
1797	0.9328903654	0.1244672205
1798	0.9328903654	0.124436272
1799	0.9328903654	0.1244232394
1800	0.9328903654	0.1244071196
1801	0.9328903654	0.1243868506
1802	0.9328903654	0.1243421579
1803	0.9328903654	0.1243292396
1804	0.9328903654	0.1243066617
1805	0.9328903654	0.1242883869
1806	0.9328903654	0.124272512
1807	0.9328903654	0.1241585025
1808	0.9328903654	0.1241340272
1809	0.9328903654	0.1241225392
1810	0.9328903654	0.1240492089
1811	0.9328903654	0.1240337147
1812	0.9328903654	0.123931708
1813	0.9328903654	0.1239173006
1814	0.9328903654	0.123904585
1815	0.9328903654	0.1238358675
1816	0.9328903654	0.1238007287
1817	0.9328903654	0.1237889033
1818	0.9328903654	0.1237826789
1819	0.9332447692	0.1237601679
1820	0.9332447692	0.1237481132
1821	0.9332447692	0.123677291
1822	0.9332447692	0.1236287829
1823	0.9332447692	0.1236225975
1824	0.9332447692	0.1234985787
1825	0.9332447692	0.1233618347
1826	0.9332447692	0.1233431527
1827	0.9332447692	0.1232505049
1828	0.9332447692	0.123235553
1829	0.9332447692	0.1232230233
1830	0.9332447692	0.1232098132
1831	0.9332447692	0.1231919977
1832	0.9332447692	0.1231742078
1833	0.9335989376	0.1231584827
1834	0.9335989376	0.1231491898
1835	0.9339528709	0.1230922374
1836	0.9339528709	0.1230677169
1837	0.9339528709	0.1230418966
1838	0.9339528709	0.1230367813
1839	0.9339528709	0.1229438892
1840	0.9339528709	0.1228881902
1841	0.9339528709	0.1228724796
1842	0.9339528709	0.1227809025
1843	0.9339528709	0.1227610975
1844	0.9339528709	0.1227560115
1845	0.9339528709	0.1226329325
1846	0.9339528709	0.1226238985
1847	0.9339528709	0.122618849
1848	0.9339528709	0.122604702
1849	0.9339528709	0.1225273546
1850	0.9339528709	0.1224685271
1851	0.9339528709	0.1224539339
1852	0.9339528709	0.1223642687
1853	0.9339528709	0.1223476443
1854	0.9343065693	0.1222645851
1855	0.9343065693	0.1222595686
1856	0.9343065693	0.1222400574
1857	0.9343065693	0.1221388518
1858	0.9343065693	0.1221213904
1859	0.9343065693	0.1221122668
1860	0.9343065693	0.1220986715
1861	0.9346600332	0.122079613
1862	0.9346600332	0.1220677924
1863	0.9346600332	0.1219756016
1864	0.9346600332	0.1219391033
1865	0.9346600332	0.1219273589
1866	0.9349701393	0.1219143747
1867	0.9346600332	0.1219027147
1868	0.9346600332	0.1218917403
1869	0.9349701393	0.1218189713
1870	0.9349701393	0.1218139838
1871	0.9349701393	0.1218090259
1872	0.9349701393	0.1217880008
1873	0.9349701393	0.1217670595
1874	0.9346166611	0.1217517773
1875	0.9346166611	0.1217387197
1876	0.9349701393	0.1217209959
1877	0.9349701393	0.1216778274
1878	0.9349701393	0.1216723184
1879	0.9349701393	0.1216652896
1880	0.9349701393	0.1216524013
1881	0.9349701393	0.1216418112
1882	0.9349701393	0.121630353
1883	0.9349701393	0.1216195388
1884	0.9349701393	0.121547839
1885	0.9349701393	0.121541928
1886	0.9353233831	0.1215044736
1887	0.9353233831	0.1214924188
1888	0.9353233831	0.1214749703
1889	0.9353233831	0.1214609718
1890	0.9356763926	0.1214418829
1891	0.9356763926	0.1214280393
1892	0.9356763926	0.1213971794
1893	0.9356763926	0.1213649072
1894	0.9353233831	0.1213426198
1895	0.9356763926	0.1212792528
1896	0.936029168	0.1212259119
1897	0.936029168	0.1212113056
1898	0.936029168	0.1211742212
1899	0.936029168	0.1211193591
1900	0.936029168	0.1211053484
1901	0.936029168	0.1210862325
1902	0.936029168	0.1209833566
1903	0.936029168	0.1209721125
1904	0.936029168	0.1209550697
1905	0.936029168	0.1209438933
1906	0.936029168	0.1209284868
1907	0.936029168	0.1208719049
1908	0.936029168	0.1208619959
1909	0.936029168	0.1208571786
1910	0.936029168	0.120820443
1911	0.9363817097	0.1207560812
1912	0.9363817097	0.1206645117
1913	0.9363817097	0.1206486635
1914	0.9363817097	0.1206330386
1915	0.9363817097	0.1206140504
1916	0.9363817097	0.1205212078
1917	0.9363817097	0.1204943525
1918	0.9363817097	0.1204802942
1919	0.9363817097	0.1204512546
1920	0.9363817097	0.1204355907
1921	0.9367340179	0.1204245449
1922	0.9367340179	0.1203965051
1923	0.9367340179	0.1203044766
1924	0.9363817097	0.1202526797
1925	0.9363817097	0.1201999944
1926	0.9363817097	0.120166169
1927	0.9363817097	0.1201602065
1928	0.9363817097	0.1201412785
1929	0.9363817097	0.1201169154
1930	0.9363817097	0.1201000298
1931	0.9363817097	0.1200791396
1932	0.9367340179	0.1200681768
1933	0.9363817097	0.1200502951
1934	0.9367340179	0.1199418827
1935	0.9363817097	0.1199219408
1936	0.9363817097	0.1198976032
1937	0.9367340179	0.1198839522
1938	0.9370860927	0.1198296625
1939	0.9370860927	0.1198190776
1940	0.9370860927	0.1198017576
1941	0.9370860927	0.1197797303
1942	0.9370860927	0.1197557096
1943	0.9374379345	0.1197316578
1944	0.9374379345	0.1197040876
1945	0.9374379345	0.1196622835
1946	0.9370860927	0.1196009156
1947	0.9370860927	0.1195829141
1948	0.9370860927	0.1195706999
1949	0.9370860927	0.1195381437
1950	0.9370860927	0.1194732504
1951	0.9370860927	0.1194210382
1952	0.9374379345	0.1194075599
1953	0.9377895433	0.1193714566
1954	0.9377895433	0.1193564068
1955	0.9377895433	0.1193461788
1956	0.9377895433	0.1193330915
1957	0.9377895433	0.1193222622
1958	0.9381409196	0.1192639558
1959	0.9381409196	0.1192430987
1960	0.9381409196	0.1191714732
1961	0.9381409196	0.1191545491
1962	0.9381409196	0.119042482
1963	0.9381409196	0.119008973
1964	0.9381409196	0.1189854353
1965	0.9381409196	0.1189725897
1966	0.9381409196	0.118958869
1967	0.9381409196	0.118946084
1968	0.9381409196	0.1189129744
1969	0.9377895433	0.1188352401
1970	0.9377895433	0.1188082851
1971	0.9377895433	0.1187917587
1972	0.9377895433	0.1187716777
1973	0.9377895433	0.118759762
1974	0.9377895433	0.1187234578
1975	0.9377895433	0.1187072119
1976	0.9377895433	0.1186727431
1977	0.9377895433	0.1186049707
1978	0.9377895433	0.118596075
1979	0.9381409196	0.118552635
1980	0.9384920635	0.1185006586
1981	0.9384920635	0.1184857598
1982	0.9384920635	0.118450694
1983	0.9381409196	0.1183910938
1984	0.9381409196	0.1183746982
1985	0.9381409196	0.1183597847
1986	0.9381409196	0.1183403774
1987	0.9381409196	0.118323269
1988	0.9381409196	0.1182908726
1989	0.9384920635	0.1182843214
1990	0.9384920635	0.1182524179
1991	0.9384920635	0.118239349
1992	0.9384920635	0.1182328371
1993	0.9384920635	0.1182210945
1994	0.9384920635	0.1182090182
1995	0.9384920635	0.1181470042
1996	0.9384920635	0.1181328585
1997	0.9384920635	0.1181212077
1998	0.9384920635	0.1181071079
1999	0.9384920635	0.1180883677
2000	0.9384920635	0.1180774349
2001	0.9384920635	0.1180641826
2002	0.9384920635	0.1180498578
2003	0.9384920635	0.1179645899
2004	0.9384920635	0.117954718
2005	0.9384920635	0.1179213468
2006	0.9384920635	0.1179115315
2007	0.9384920635	0.1178967141
2008	0.9384920635	0.1178848145
2009	0.9384920635	0.117872224
2010	0.9388429752	0.1178408177
2011	0.9388429752	0.1177653003
2012	0.939193655	0.1176728496
2013	0.939193655	0.1176463496
2014	0.939193655	0.1176155126
2015	0.939193655	0.1175959352
2016	0.939193655	0.1175894906
2017	0.939193655	0.1175767937
2018	0.939193655	0.1175657647
2019	0.939193655	0.1175537767
2020	0.939193655	0.1174385691
2021	0.9395041322	0.1173926595
2022	0.9395041322	0.1173779995
2023	0.9395041322	0.1173610005
2024	0.9395041322	0.1173475272
2025	0.9395041322	0.1173361252
2026	0.9395041322	0.117319908
2027	0.9395041322	0.1171977393
2028	0.9395041322	0.1171675092
2029	0.9395041322	0.1171563201
2030	0.9395041322	0.1170922442
2031	0.9395041322	0.1169914852
2032	0.9395041322	0.1169811789
2033	0.9395041322	0.1169692009
2034	0.9395041322	0.1169578912
2035	0.9395041322	0.1169028937
2036	0.9395041322	0.116852184
2037	0.9395041322	0.1168362318
2038	0.9395041322	0.1168246003
2039	0.9395041322	0.1168133718
2040	0.9395041322	0.1167998258
2041	0.9395041322	0.1167895233
2042	0.9395041322	0.1167622407
2043	0.9395041322	0.1167348599
2044	0.9395041322	0.1166994208
2045	0.9395041322	0.1166465494
2046	0.9402048233	0.1166196909
2047	0.9402048233	0.1166026157
2048	0.9402048233	0.1165914483
2049	0.9402048233	0.1165759435
2050	0.9402048233	0.1165609133
2051	0.9402048233	0.1165465816
2052	0.9402048233	0.1164968257
2053	0.9402048233	0.1164870276
2054	0.9402048233	0.1164730481
2055	0.9402048233	0.1164607281
2056	0.9402048233	0.1164494262
2057	0.9398545935	0.1164196199
2058	0.9398545935	0.1164039364
2059	0.9398545935	0.1163917072
2060	0.9398545935	0.1163784547
2061	0.9402048233	0.1162976508
2062	0.9402048233	0.1162893501
2063	0.9402048233	0.1162636779
2064	0.9402048233	0.116256993
2065	0.9405548217	0.1162238793
2066	0.9405548217	0.1162142489
2067	0.9405548217	0.1161927927
2068	0.9405548217	0.1161514181
2069	0.9405548217	0.1160570978
2070	0.9405548217	0.116045651
2071	0.9405548217	0.1160244907
2072	0.9402443051	0.1159382914
2073	0.9402443051	0.1159228663
2074	0.9402443051	0.1159125956
2075	0.9402443051	0.1158834846
2076	0.9402443051	0.1158175088
2077	0.9405940594	0.1157867626
2078	0.9405940594	0.115778111
2079	0.940943583	0.1156973951
2080	0.940943583	0.1156688009
2081	0.9412541254	0.1155924398
2082	0.9412541254	0.1155810094
2083	0.9412541254	0.1155697162
2084	0.9412541254	0.1154591351
2085	0.9412541254	0.1154493198
2086	0.9412541254	0.1153822507
2087	0.9412541254	0.1153653943
2088	0.9412541254	0.1153013068
2089	0.9412541254	0.1152892554
2090	0.9412541254	0.115262444
2091	0.9412541254	0.1152343053
2092	0.9412541254	0.1151705576
2093	0.9412541254	0.1151538548
2094	0.9412541254	0.115076377
2095	0.9412541254	0.1150656113
2096	0.9412541254	0.1150090085
2097	0.9412541254	0.1149983225
2098	0.9412541254	0.1149868244
2099	0.9412541254	0.114920709
2100	0.9412541254	0.1149065464
2101	0.9412541254	0.1148960862
2102	0.9412541254	0.1148832011
2103	0.9412541254	0.1148681138
2104	0.9412541254	0.1148585719
2105	0.9412541254	0.114848801
2106	0.9412541254	0.1147805155
2107	0.9412541254	0.1147322622
2108	0.9412541254	0.1147226128
2109	0.9412541254	0.1146758106
2110	0.9412541254	0.1146654483
2111	0.9412541254	0.1146538797
2112	0.9412541254	0.1146411782
2113	0.9412541254	0.1146193126
2114	0.9412541254	0.1146030647
2115	0.9416034312	0.1145922345
2116	0.9416034312	0.1145445531
2117	0.9416034312	0.1145220282
2118	0.9416034312	0.1145117443
2119	0.9416034312	0.1144669182
2120	0.9416034312	0.1144609399
2121	0.9416034312	0.1143905841
2122	0.9419525066	0.1143550097
2123	0.9419525066	0.1143094006
2124	0.9419525066	0.1142935836
2125	0.9419525066	0.1142820116
2126	0.9423013518	0.1142223442
2127	0.9423013518	0.1142084639
2128	0.9419525066	0.1141394089
2129	0.9419525066	0.1141204119
2130	0.9423013518	0.1140662169
2131	0.942649967	0.1140216245
2132	0.942649967	0.1140054594
2133	0.942649967	0.1139909667
2134	0.942649967	0.1139681881
2135	0.942649967	0.1139599227
2136	0.9429983526	0.1139452149
2137	0.9429983526	0.1139305829
2138	0.9429983526	0.1138868843
2139	0.9429983526	0.1138470716
2140	0.9429983526	0.1138314788
2141	0.9429983526	0.1138205144
2142	0.9429983526	0.1138062903
2143	0.9429983526	0.1137926893
2144	0.9429983526	0.1137463326
2145	0.9429983526	0.1136998652
2146	0.9433465086	0.1136777964
2147	0.9433465086	0.1136633886
2148	0.9433465086	0.1136519384
2149	0.9433465086	0.1136402645
2150	0.9433465086	0.1136298286
2151	0.9433465086	0.1135950731
2152	0.9433465086	0.1135798543
2153	0.9433465086	0.1135602542
2154	0.9433465086	0.1135499979
2155	0.9433465086	0.1135305072
2156	0.9433465086	0.1135205195
2157	0.9433465086	0.1135080761
2158	0.9433465086	0.1134840936
2159	0.9433465086	0.1134741656
2160	0.9433465086	0.1133877553
2161	0.9433465086	0.1133754342
2162	0.9433465086	0.1133653861
2163	0.9433465086	0.1133411834
2164	0.9433465086	0.1132817407
2165	0.9433465086	0.1132206784
2166	0.9433465086	0.113204118
2167	0.9433465086	0.1131982922
2168	0.9433465086	0.1131380877
2169	0.9433465086	0.1131225236
2170	0.9433465086	0.1131127422
2171	0.9433465086	0.1131047573
2172	0.9433465086	0.1130863564
2173	0.9433465086	0.1130729833
2174	0.9433465086	0.1130572966
2175	0.9436944353	0.1130206975
2176	0.9436944353	0.1129814561
2177	0.9436944353	0.1129723779
2178	0.9436944353	0.1129624705
2179	0.9436944353	0.1129471375
2180	0.9436944353	0.1128549503
2181	0.9436944353	0.1128294444
2182	0.9436944353	0.1128111013
2183	0.9436944353	0.1128000765
2184	0.9436944353	0.1127916448
2185	0.9436944353	0.1127411375
2186	0.9436944353	0.1127187007
2187	0.9436944353	0.112666505
2188	0.9436944353	0.1126322003
2189	0.9436944353	0.1126202961
2190	0.9436944353	0.1126054246
2191	0.9436944353	0.1125931235
2192	0.9436944353	0.1125749414
2193	0.9436944353	0.112549908
2194	0.9436944353	0.1125442392
2195	0.9436944353	0.112535144
2196	0.9436944353	0.1125292687
2197	0.944042133	0.1124647901
2198	0.944042133	0.1123714808
2199	0.944042133	0.1123579365
2200	0.944042133	0.1123383195
2201	0.944042133	0.1123274033
2202	0.944042133	0.1123164761
2203	0.944042133	0.1122411975
2204	0.944042133	0.1122177755
2205	0.9436944353	0.1121522365
2206	0.9436944353	0.1121141417
2207	0.944042133	0.1120023928
2208	0.944042133	0.111996798
2209	0.9443529799	0.1118828612
2210	0.9443529799	0.1118726621
2211	0.9443529799	0.1118188195
2212	0.9443529799	0.1118106839
2213	0.9443529799	0.1118017316
2214	0.9443529799	0.1117138817
2215	0.9443529799	0.1116784873
2216	0.9443529799	0.1116380049
2217	0.9443529799	0.1116178638
2218	0.9443529799	0.1115983537
2219	0.9443529799	0.1115852909
2220	0.9443529799	0.1115591037
2221	0.9447004608	0.1115136128
2222	0.9447004608	0.1114986026
2223	0.9447004608	0.1114396603
2224	0.9447004608	0.1114141006
2225	0.9447004608	0.111398967
2226	0.9447004608	0.1113153462
2227	0.9447004608	0.11130254
2228	0.9450477131	0.1112762055
2229	0.9450477131	0.1112538802
2230	0.9450477131	0.111208948
2231	0.9450477131	0.1111911736
2232	0.9450477131	0.1111815348
2233	0.9450477131	0.1111641835
2234	0.9450477131	0.1111534378
2235	0.9450477131	0.1111012621
2236	0.9450477131	0.1110641373
2237	0.9450477131	0.1110547496
2238	0.9450477131	0.1110202564
2239	0.9447004608	0.111010539
2240	0.9447004608	0.1109977143
2241	0.9447004608	0.1109881385
2242	0.9447004608	0.110975962
2243	0.9450477131	0.1109280461
2244	0.9450477131	0.1108974384
2245	0.9450477131	0.1108784943
2246	0.9450477131	0.1108359825
2247	0.9450477131	0.1107914707
2248	0.9453947368	0.1107292504
2249	0.9453947368	0.1107045087
2250	0.9453947368	0.1106938701
2251	0.9453947368	0.1106748103
2252	0.9453947368	0.1106617665
2253	0.9453947368	0.1106120677
2254	0.9453947368	0.1105321941
2255	0.9453947368	0.1105169011
2256	0.9457415324	0.1104713221
2257	0.9457415324	0.1104551158
2258	0.9457415324	0.1103788685
2259	0.9457415324	0.1103647118
2260	0.9457415324	0.1103549278
2261	0.9457415324	0.1103455223
2262	0.9457415324	0.1103090776
2263	0.9457415324	0.1102993488
2264	0.9457415324	0.1102808998
2265	0.9453947368	0.1102016083
2266	0.9453947368	0.1101635483
2267	0.9457058243	0.1100761826
2268	0.9457058243	0.1100201324
2269	0.9457058243	0.1100105224
2270	0.9457058243	0.1099793293
2271	0.9457058243	0.1099669476
2272	0.9457058243	0.1099564946
2273	0.9457058243	0.10993091
2274	0.9457058243	0.109914518
2275	0.9453947368	0.1098997904
2276	0.9453947368	0.1098871854
2277	0.9453947368	0.1098773074
2278	0.9453947368	0.1098677668
2279	0.9453947368	0.1098573934
2280	0.9460171165	0.1098278323
2281	0.9457058243	0.1098116014
2282	0.9457058243	0.1097895675
2283	0.9457058243	0.1097461832
2284	0.9457058243	0.1097369738
2285	0.9457058243	0.1097201538
2286	0.9457058243	0.1097057072
2287	0.9460171165	0.1096552281
2288	0.9460171165	0.1096417662
2289	0.9460171165	0.1095963745
2290	0.9460171165	0.1095835601
2291	0.9460171165	0.1095593095
2292	0.9460171165	0.1095449472
2293	0.9463639355	0.1094956087
2294	0.9463639355	0.1094302965
2295	0.9467105263	0.1094108782
2296	0.9467105263	0.1094017312
2297	0.9463639355	0.1093767674
2298	0.9463639355	0.1093085555
2299	0.9467105263	0.109293728
2300	0.9467105263	0.1092846464
2301	0.9467105263	0.1092755062
2302	0.9467105263	0.1092012596
2303	0.9467105263	0.109189483
2304	0.9467105263	0.1091681049
2305	0.9467105263	0.1091590155
2306	0.9467105263	0.1091449951
2307	0.9467105263	0.1091361636
2308	0.9467105263	0.1091103408
2309	0.9467105263	0.1090978277
2310	0.9467105263	0.1090417512
2311	0.9467105263	0.1089958357
2312	0.9467105263	0.1089807675
2313	0.9467105263	0.1089715357
2314	0.9467105263	0.1089022013
2315	0.9467105263	0.1088404702
2316	0.9467105263	0.1088238926
2317	0.9467105263	0.1088149259
2318	0.9467105263	0.1087748406
2319	0.9467105263	0.1087537416
2320	0.9467105263	0.1086859614
2321	0.9467105263	0.1086717693
2322	0.9467105263	0.1086546951
2323	0.9467105263	0.108631862
2324	0.9467105263	0.1085680816
2325	0.9467105263	0.1085385173
2326	0.9467105263	0.108517885
2327	0.9467105263	0.1085106258
2328	0.9467105263	0.108501713
2329	0.9467105263	0.1084816899
2330	0.9467105263	0.108433325
2331	0.9467105263	0.1084154016
